frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
0,768,120,1,0,2.20739,0.053664,0.08704,0.057344,2.20739,4.8,4.8,92160
1,768,120,1,0,0.10384,0.114528,0.011264,0.016384,0.114528,4.8,4.8,92160
2,768,120,1,0,0.128672,0.101792,0.009216,0.01536,0.128672,4.8,4.8,92160
3,768,120,1,0,0.116416,0.131008,0.01024,0.016384,0.131008,4.8,4.8,92160
4,768,120,1,0,0.131072,0.10304,0.01024,0.016384,0.131072,4.8,4.8,92160
5,768,120,1,0,0.127872,0.143584,0.012288,0.01536,0.143584,4.8,4.8,92160
6,768,120,1,0,0.14448,0.091328,0.011264,0.035904,0.14448,4.8,4.8,92160
7,768,120,1,0,0.120992,0.101152,0.01024,0.015392,0.120992,4.8,4.8,92160
8,768,120,1,0,0.198016,0.102976,0.100352,0.108544,0.198016,4.8,4.8,92160
9,768,120,1,0,0.119104,0.101024,0.011264,0.016384,0.119104,4.8,4.8,92160
10,768,120,1,0,0.152576,0.102208,0.01024,0.203776,0.203776,4.8,4.8,92160
11,768,120,1,0,0.14544,0.101984,0.01024,0.023552,0.14544,4.8,4.8,92160
12,768,120,1,0,0.127264,0.102976,0.011264,0.016384,0.127264,4.8,4.8,92160
13,768,120,1,0,0.164672,0.096544,0.011264,0.01536,0.164672,4.8,4.8,92160
14,768,120,1,0,0.137344,0.066688,0.036864,0.043872,0.137344,4.8,4.8,92160
15,768,120,1,0,0.132704,0.147328,0.01024,0.01536,0.147328,4.8,4.8,92160
16,768,120,1,0,0.135584,0.1016,0.01024,0.016384,0.135584,4.8,4.8,92160
17,768,120,1,0,0.175616,0.10544,0.011264,0.01536,0.175616,4.8,4.8,92160
18,768,120,1,0,0.183744,0.105568,0.011264,0.128,0.183744,4.8,4.8,92160
19,768,120,1,0,0.115456,0.116352,0.01024,0.01536,0.116352,4.8,4.8,92160
20,768,120,1,0,0.10736,0.113312,0.009216,0.016384,0.113312,4.8,4.8,92160
21,768,120,1,0,0.155232,0.159904,0.013312,0.01536,0.159904,4.8,4.8,92160
22,768,120,1,0,0.124288,0.1256,0.01024,0.01536,0.1256,4.8,4.8,92160
23,768,120,1,0,0.119776,0.119328,0.01024,0.016384,0.119776,4.8,4.8,92160
24,768,120,1,0,0.17344,0.187712,0.01024,0.016384,0.187712,4.8,4.8,92160
25,768,120,1,0,0.120928,0.116704,0.011264,0.01536,0.120928,4.8,4.8,92160
26,768,120,1,0,0.344,0.35968,0.01024,0.01536,0.35968,4.8,4.8,92160
27,768,120,1,0,0.103392,0.118272,0.012288,0.016384,0.118272,4.8,4.8,92160
28,768,120,1,0,0.1136,0.115872,0.011264,0.017408,0.115872,4.8,4.8,92160
29,768,120,1,0,0.17072,0.168416,0.016384,0.017408,0.17072,4.8,4.8,92160
30,768,120,1,0,0.15312,0.140672,0.014336,0.017408,0.15312,4.8,4.8,92160
31,768,120,1,0,0.1456,0.165536,0.014336,0.018432,0.165536,4.8,4.8,92160
