frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
59,128,120,0,0,0.076768,0.11248,0.007168,0.014336,0.11248,0.8,0.8,15360
60,128,120,0,0,0.080256,0.11376,0.009216,0.01536,0.11376,0.8,0.8,15360
61,128,120,0,0,0.075072,0.114624,0.009216,0.01536,0.114624,0.8,0.8,15360
62,128,120,0,0,0.076224,0.112992,0.008192,0.014336,0.112992,0.8,0.8,15360
63,128,120,0,0,0.101984,0.14064,0.01024,0.014336,0.14064,0.8,0.8,15360
64,128,120,0,0,0.077664,0.114688,0.007168,0.014336,0.114688,0.8,0.8,15360
65,128,120,0,0,0.075744,0.114048,0.007168,0.014336,0.114048,0.8,0.8,15360
66,128,120,0,0,0.084096,0.125792,0.009216,0.014336,0.125792,0.8,0.8,15360
67,128,120,0,0,0.074336,0.108032,0.009216,0.014336,0.108032,0.8,0.8,15360
68,128,120,0,0,0.09152,0.137536,0.008192,0.014336,0.137536,0.8,0.8,15360
69,128,120,0,0,0.07728,0.10816,0.01024,0.014336,0.10816,0.8,0.8,15360
70,128,120,0,0,0.080608,0.105408,0.008192,0.014336,0.105408,0.8,0.8,15360
71,128,120,0,0,0.074176,0.109696,0.008192,0.014336,0.109696,0.8,0.8,15360
72,128,120,0,0,0.075104,0.110208,0.008192,0.01536,0.110208,0.8,0.8,15360
73,128,120,0,0,0.088896,0.119904,0.008192,0.014336,0.119904,0.8,0.8,15360
74,128,120,0,0,0.07744,0.115936,0.009216,0.014336,0.115936,0.8,0.8,15360
75,128,120,0,0,0.092608,0.13248,0.009216,0.014336,0.13248,0.8,0.8,15360
76,128,120,0,0,0.079968,0.11696,0.009216,0.014336,0.11696,0.8,0.8,15360
77,128,120,0,0,0.101856,0.140704,0.009216,0.014336,0.140704,0.8,0.8,15360
78,128,120,0,0,0.08656,0.119488,0.008192,0.014336,0.119488,0.8,0.8,15360
79,128,120,0,0,0.090496,0.126112,0.009216,0.014336,0.126112,0.8,0.8,15360
80,128,120,0,0,0.076576,0.115136,0.009216,0.014336,0.115136,0.8,0.8,15360
81,128,120,0,0,0.080928,0.118464,0.008192,0.014336,0.118464,0.8,0.8,15360
82,128,120,0,0,0.101568,0.137248,0.01024,0.014336,0.137248,0.8,0.8,15360
83,128,120,0,0,0.074272,0.108896,0.009216,0.014336,0.108896,0.8,0.8,15360
84,128,120,0,0,0.08816,0.124768,0.008192,0.014336,0.124768,0.8,0.8,15360
85,128,120,0,0,0.10896,0.127712,0.008192,0.014336,0.127712,0.8,0.8,15360
86,128,120,0,0,0.090208,0.126176,0.008192,0.014336,0.126176,0.8,0.8,15360
87,128,120,0,0,0.078816,0.1096,0.008192,0.014336,0.1096,0.8,0.8,15360
88,128,120,0,0,0.090528,0.135904,0.007168,0.014336,0.135904,0.8,0.8,15360
89,128,120,0,0,0.084192,0.122272,0.009216,0.014336,0.122272,0.8,0.8,15360
90,128,120,0,0,0.086624,0.124128,0.008192,0.014336,0.124128,0.8,0.8,15360
91,128,120,0,0,0.1128,0.158208,0.008192,0.014336,0.158208,0.8,0.8,15360
92,128,120,0,0,0.121728,0.164672,0.008192,0.01536,0.164672,0.8,0.8,15360
93,128,120,0,0,0.11408,0.151296,0.009216,0.014336,0.151296,0.8,0.8,15360
94,128,120,0,0,0.072736,0.109856,0.009216,0.01536,0.109856,0.8,0.8,15360
95,128,120,0,0,0.073952,0.108928,0.008192,0.014336,0.108928,0.8,0.8,15360
96,128,120,0,0,0.09808,0.139136,0.008192,0.014336,0.139136,0.8,0.8,15360
97,128,120,0,0,0.122432,0.097216,0.007168,0.055296,0.122432,0.8,0.8,15360
98,128,120,0,0,0.079904,0.121024,0.008192,0.014336,0.121024,0.8,0.8,15360
99,128,120,0,0,0.111744,0.157152,0.008192,0.014336,0.157152,0.8,0.8,15360
100,128,120,0,0,0.088608,0.123904,0.007168,0.014336,0.123904,0.8,0.8,15360
101,128,120,0,0,0.08496,0.119808,0.009216,0.014336,0.119808,0.8,0.8,15360
102,128,120,0,0,0.094176,0.13232,0.009216,0.01536,0.13232,0.8,0.8,15360
103,128,120,0,0,0.12448,0.095296,0.008192,0.054272,0.12448,0.8,0.8,15360
104,128,120,0,0,0.080896,0.118752,0.008192,0.014336,0.118752,0.8,0.8,15360
105,128,120,0,0,0.08384,0.119264,0.009216,0.014336,0.119264,0.8,0.8,15360
106,128,120,0,0,0.112608,0.157984,0.007168,0.01536,0.157984,0.8,0.8,15360
107,128,120,0,0,0.076256,0.1144,0.009216,0.014336,0.1144,0.8,0.8,15360
108,128,120,0,0,0.094208,0.130368,0.007168,0.014336,0.130368,0.8,0.8,15360
109,128,120,0,0,0.074688,0.109376,0.008192,0.014336,0.109376,0.8,0.8,15360
110,128,120,0,0,0.10048,0.146848,0.009216,0.01536,0.146848,0.8,0.8,15360
111,128,120,0,0,0.072832,0.107008,0.008192,0.014336,0.107008,0.8,0.8,15360
112,128,120,0,0,0.083456,0.099328,0.009216,0.014336,0.099328,0.8,0.8,15360
113,128,120,0,0,0.088992,0.12704,0.009216,0.01536,0.12704,0.8,0.8,15360
114,128,120,0,0,0.074368,0.113632,0.009216,0.014336,0.113632,0.8,0.8,15360
115,128,120,0,0,0.102656,0.138688,0.009216,0.014336,0.138688,0.8,0.8,15360
116,128,120,0,0,0.089376,0.126496,0.009216,0.01536,0.126496,0.8,0.8,15360
117,128,120,0,0,0.079296,0.117504,0.007168,0.014336,0.117504,0.8,0.8,15360
118,128,120,0,0,0.080352,0.115296,0.008192,0.014336,0.115296,0.8,0.8,15360
119,128,120,0,0,0.091616,0.12464,0.007168,0.014336,0.12464,0.8,0.8,15360
120,128,120,0,0,0.083744,0.072384,0.007168,0.057344,0.083744,0.8,0.8,15360
121,128,120,0,0,0.102976,0.149376,0.01024,0.01536,0.149376,0.8,0.8,15360
122,128,120,0,0,0.126592,0.152992,0.008192,0.014336,0.152992,0.8,0.8,15360
123,128,120,0,0,0.114432,0.160832,0.009216,0.014336,0.160832,0.8,0.8,15360
124,128,120,0,0,0.080096,0.118848,0.007168,0.014336,0.118848,0.8,0.8,15360
125,128,120,0,0,0.07856,0.115936,0.009216,0.014336,0.115936,0.8,0.8,15360
126,128,120,0,0,0.088352,0.1216,0.009216,0.014336,0.1216,0.8,0.8,15360
127,128,120,0,0,0.118784,0.166176,0.009216,0.014336,0.166176,0.8,0.8,15360
128,128,120,0,0,0.12448,0.098496,0.008192,0.058368,0.12448,0.8,0.8,15360
129,128,120,0,0,0.110144,0.156448,0.009216,0.045056,0.156448,0.8,0.8,15360
130,128,120,0,0,0.13104,0.176416,0.008192,0.014336,0.176416,0.8,0.8,15360
131,128,120,0,0,0.077088,0.11472,0.01024,0.014336,0.11472,0.8,0.8,15360
132,128,120,0,0,0.078304,0.114816,0.009216,0.014336,0.114816,0.8,0.8,15360
133,128,120,0,0,0.114912,0.151232,0.008192,0.0144,0.151232,0.8,0.8,15360
134,128,120,0,0,0.10864,0.145696,0.007168,0.014336,0.145696,0.8,0.8,15360
135,128,120,0,0,0.109568,0.152224,0.009216,0.014336,0.152224,0.8,0.8,15360
136,128,120,0,0,0.081056,0.12064,0.009216,0.014336,0.12064,0.8,0.8,15360
137,128,120,0,0,0.1448,0.092992,0.006144,0.014336,0.1448,0.8,0.8,15360
138,128,120,0,0,0.074368,0.114336,0.01024,0.014336,0.114336,0.8,0.8,15360
139,128,120,0,0,0.104512,0.143264,0.01024,0.014336,0.143264,0.8,0.8,15360
140,128,120,0,0,0.099296,0.140576,0.009216,0.014336,0.140576,0.8,0.8,15360
141,128,120,0,0,0.074336,0.113984,0.008192,0.014336,0.113984,0.8,0.8,15360
142,128,120,0,0,0.101536,0.132576,0.008192,0.014336,0.132576,0.8,0.8,15360
143,128,120,0,0,0.110016,0.15536,0.009216,0.01536,0.15536,0.8,0.8,15360
144,128,120,0,0,0.087648,0.124896,0.008192,0.014336,0.124896,0.8,0.8,15360
145,128,120,0,0,0.072416,0.1096,0.008192,0.014336,0.1096,0.8,0.8,15360
146,128,120,0,0,0.077664,0.115136,0.009216,0.014336,0.115136,0.8,0.8,15360
147,128,120,0,0,0.080544,0.11776,0.01024,0.01536,0.11776,0.8,0.8,15360
148,128,120,0,0,0.135264,0.17568,0.008192,0.01536,0.17568,0.8,0.8,15360
149,128,120,0,0,0.071552,0.114112,0.008192,0.01536,0.114112,0.8,0.8,15360
150,128,120,0,0,0.104608,0.142464,0.009216,0.014336,0.142464,0.8,0.8,15360
151,128,120,0,0,0.086912,0.119264,0.009216,0.01536,0.119264,0.8,0.8,15360
152,128,120,0,0,0.109632,0.144704,0.008192,0.014336,0.144704,0.8,0.8,15360
153,128,120,0,0,0.075648,0.109696,0.009216,0.014336,0.109696,0.8,0.8,15360
154,128,120,0,0,0.128672,0.098496,0.009216,0.058368,0.128672,0.8,0.8,15360
155,128,120,0,0,0.07648,0.114464,0.008192,0.014336,0.114464,0.8,0.8,15360
156,128,120,0,0,0.153184,0.178752,0.008192,0.01536,0.178752,0.8,0.8,15360
157,128,120,0,0,0.078336,0.115712,0.009216,0.01536,0.115712,0.8,0.8,15360
158,128,120,0,0,0.081184,0.11856,0.007168,0.014336,0.11856,0.8,0.8,15360
159,128,120,0,0,0.072416,0.11168,0.009216,0.014336,0.11168,0.8,0.8,15360
160,128,120,0,0,0.118944,0.164288,0.008192,0.01536,0.164288,0.8,0.8,15360
161,128,120,0,0,0.110304,0.156672,0.009216,0.014336,0.156672,0.8,0.8,15360
162,128,120,0,0,0.112416,0.159904,0.008192,0.014336,0.159904,0.8,0.8,15360
163,128,120,0,0,0.106688,0.136832,0.008192,0.014336,0.136832,0.8,0.8,15360
164,128,120,0,0,0.108864,0.154144,0.008192,0.014336,0.154144,0.8,0.8,15360
165,128,120,0,0,0.118272,0.088096,0.009216,0.01536,0.118272,0.8,0.8,15360
166,128,120,0,0,0.091392,0.125216,0.009216,0.014336,0.125216,0.8,0.8,15360
167,128,120,0,0,0.068128,0.094112,0.01024,0.014336,0.094112,0.8,0.8,15360
168,128,120,0,0,0.177824,0.224288,0.009216,0.014336,0.224288,0.8,0.8,15360
169,128,120,0,0,0.10464,0.1424,0.009216,0.014336,0.1424,0.8,0.8,15360
170,128,120,0,0,0.08752,0.124,0.009216,0.01536,0.124,0.8,0.8,15360
171,128,120,0,0,0.075776,0.1136,0.008192,0.014336,0.1136,0.8,0.8,15360
172,128,120,0,0,0.076512,0.113184,0.008192,0.01536,0.113184,0.8,0.8,15360
173,128,120,0,0,0.137344,0.176448,0.01024,0.014336,0.176448,0.8,0.8,15360
174,128,120,0,0,0.083904,0.12208,0.009216,0.01536,0.12208,0.8,0.8,15360
175,128,120,0,0,0.090016,0.124448,0.008192,0.014336,0.124448,0.8,0.8,15360
176,128,120,0,0,0.144896,0.191296,0.008192,0.014336,0.191296,0.8,0.8,15360
177,128,120,0,0,0.087392,0.122656,0.009216,0.01536,0.122656,0.8,0.8,15360
178,128,120,0,0,0.1112,0.156544,0.007168,0.014336,0.156544,0.8,0.8,15360
179,128,120,0,0,0.119968,0.166336,0.008192,0.014336,0.166336,0.8,0.8,15360
180,128,120,0,0,0.109536,0.154944,0.008192,0.01536,0.154944,0.8,0.8,15360
181,128,120,0,0,0.10288,0.148256,0.009216,0.01536,0.148256,0.8,0.8,15360
182,128,120,0,0,0.095168,0.1416,0.007168,0.014336,0.1416,0.8,0.8,15360
183,128,120,0,0,0.225376,0.271744,0.009216,0.014336,0.271744,0.8,0.8,15360
184,128,120,0,0,0.114304,0.160736,0.008192,0.01536,0.160736,0.8,0.8,15360
185,128,120,0,0,0.105856,0.151264,0.008192,0.01536,0.151264,0.8,0.8,15360
186,128,120,0,0,0.091712,0.126464,0.008192,0.01536,0.126464,0.8,0.8,15360
187,128,120,0,0,0.214368,0.086816,0.008192,0.01536,0.214368,0.8,0.8,15360
188,128,120,0,0,0.090176,0.09008,0.008192,0.038912,0.090176,0.8,0.8,15360
189,128,120,0,0,0.1168,0.151584,0.009216,0.0144,0.151584,0.8,0.8,15360
190,128,120,0,0,0.10592,0.151296,0.009216,0.014336,0.151296,0.8,0.8,15360
191,128,120,0,0,0.0824,0.117504,0.0072,0.01536,0.117504,0.8,0.8,15360
192,128,120,0,0,0.109216,0.149664,0.009216,0.014336,0.149664,0.8,0.8,15360
193,128,120,0,0,0.110208,0.146592,0.008192,0.014336,0.146592,0.8,0.8,15360
194,128,120,0,0,0.076224,0.115456,0.008192,0.014336,0.115456,0.8,0.8,15360
195,128,120,0,0,0.097792,0.096832,0.008192,0.014336,0.097792,0.8,0.8,15360
196,128,120,0,0,0.084928,0.1224,0.007168,0.01536,0.1224,0.8,0.8,15360
197,128,120,0,0,0.087072,0.122048,0.01024,0.014336,0.122048,0.8,0.8,15360
198,128,120,0,0,0.119328,0.166048,0.009216,0.014336,0.166048,0.8,0.8,15360
199,128,120,0,0,0.092576,0.09952,0.009216,0.014336,0.09952,0.8,0.8,15360
200,128,120,0,0,0.125088,0.132192,0.008192,0.014336,0.132192,0.8,0.8,15360
201,128,120,0,0,0.100224,0.143616,0.009216,0.014336,0.143616,0.8,0.8,15360
202,128,120,0,0,0.086176,0.125376,0.007168,0.014336,0.125376,0.8,0.8,15360
203,128,120,0,0,0.105376,0.14208,0.01024,0.014336,0.14208,0.8,0.8,15360
204,128,120,0,0,0.127104,0.088096,0.006144,0.014336,0.127104,0.8,0.8,15360
205,128,120,0,0,0.150816,0.135968,0.009216,0.01536,0.150816,0.8,0.8,15360
206,128,120,0,0,0.130048,0.10176,0.297984,0.01536,0.297984,0.8,0.8,15360
207,128,120,0,0,0.171424,0.197152,0.008192,0.01536,0.197152,0.8,0.8,15360
208,128,120,0,0,0.13008,0.143072,0.008192,0.014336,0.143072,0.8,0.8,15360
209,128,120,0,0,0.1256,0.142752,0.01024,0.016384,0.142752,0.8,0.8,15360
210,128,120,0,0,0.134272,0.129056,0.008192,0.016384,0.134272,0.8,0.8,15360
211,128,120,0,0,0.12832,0.14256,0.008192,0.014336,0.14256,0.8,0.8,15360
212,128,120,0,0,0.150208,0.171552,0.009216,0.016384,0.171552,0.8,0.8,15360
213,128,120,0,0,0.152064,0.114304,0.008192,0.09216,0.152064,0.8,0.8,15360
214,128,120,0,0,0.143776,0.135296,0.009216,0.017408,0.143776,0.8,0.8,15360
215,128,120,0,0,0.17408,0.200992,0.01024,0.01536,0.200992,0.8,0.8,15360
216,128,120,0,0,0.238432,0.133216,0.008192,0.017408,0.238432,0.8,0.8,15360
217,128,120,0,0,0.1544,0.12064,0.01024,0.01536,0.1544,0.8,0.8,15360
218,128,120,0,0,0.13648,0.162816,0.007168,0.01536,0.162816,0.8,0.8,15360
219,128,120,0,0,0.127808,0.148384,0.009216,0.014336,0.148384,0.8,0.8,15360
220,128,120,0,0,0.147936,0.172352,0.009216,0.01536,0.172352,0.8,0.8,15360
221,128,120,0,0,0.13296,0.15152,0.01024,0.01536,0.15152,0.8,0.8,15360
222,128,120,0,0,0.144672,0.101984,0.01024,0.01536,0.144672,0.8,0.8,15360
223,128,120,0,0,0.1176,0.12752,0.008192,0.01536,0.12752,0.8,0.8,15360
224,128,120,0,0,0.172064,0.130784,0.009216,0.016384,0.172064,0.8,0.8,15360
225,128,120,0,0,0.209824,0.18576,0.01024,0.014336,0.209824,0.8,0.8,15360
226,128,120,0,0,0.143968,0.128096,0.008192,0.01536,0.143968,0.8,0.8,15360
227,128,120,0,0,0.130592,0.147136,0.008192,0.016384,0.147136,0.8,0.8,15360
228,128,120,0,0,0.12464,0.147776,0.009216,0.016384,0.147776,0.8,0.8,15360
229,128,120,0,0,0.090432,0.118464,0.009216,0.013312,0.118464,0.8,0.8,15360
230,128,120,0,0,0.052416,0.075168,0.007168,0.013312,0.075168,0.8,0.8,15360
231,128,120,0,0,0.090752,0.067744,0.008192,0.014336,0.090752,0.8,0.8,15360
232,128,120,0,0,0.07408,0.095328,0.009216,0.014336,0.095328,0.8,0.8,15360
233,128,120,0,0,0.093952,0.05936,0.007168,0.014336,0.093952,0.8,0.8,15360
234,128,120,0,0,0.133088,0.07824,0.088064,0.014336,0.133088,0.8,0.8,15360
235,128,120,0,0,0.174752,0.127584,0.009216,0.01536,0.174752,0.8,0.8,15360
236,128,120,0,0,0.054912,0.071296,0.007168,0.014336,0.071296,0.8,0.8,15360
237,128,120,0,0,0.119136,0.139328,0.01024,0.01536,0.139328,0.8,0.8,15360
238,128,120,0,0,0.125632,0.143616,0.009216,0.01536,0.143616,0.8,0.8,15360
239,128,120,0,0,0.229344,0.176928,0.009216,0.016384,0.229344,0.8,0.8,15360
240,128,120,0,0,0.140224,0.156672,0.011264,0.016384,0.156672,0.8,0.8,15360
241,128,120,0,0,0.152384,0.181408,0.01024,0.01536,0.181408,0.8,0.8,15360
242,128,120,0,0,0.119072,0.141088,0.008192,0.01536,0.141088,0.8,0.8,15360
243,128,120,0,0,0.137184,0.165184,0.01024,0.01536,0.165184,0.8,0.8,15360
244,128,120,0,0,0.117184,0.128224,0.008192,0.016384,0.128224,0.8,0.8,15360
245,128,120,0,0,0.135808,0.15072,0.009216,0.014336,0.15072,0.8,0.8,15360
246,128,120,0,0,0.12224,0.142208,0.009216,0.016384,0.142208,0.8,0.8,15360
247,128,120,0,0,0.139424,0.1664,0.007168,0.01536,0.1664,0.8,0.8,15360
248,128,120,0,0,0.157312,0.176064,0.009216,0.01536,0.176064,0.8,0.8,15360
249,128,120,0,0,0.130496,0.143776,0.01024,0.01536,0.143776,0.8,0.8,15360
250,128,120,0,0,0.11536,0.14032,0.009216,0.016384,0.14032,0.8,0.8,15360
251,128,120,0,0,0.146912,0.167744,0.01024,0.01536,0.167744,0.8,0.8,15360
252,128,120,0,0,0.176736,0.204608,0.008192,0.014336,0.204608,0.8,0.8,15360
253,128,120,0,0,0.193728,0.218592,0.009216,0.01536,0.218592,0.8,0.8,15360
254,128,120,0,0,0.171456,0.185536,0.008192,0.01536,0.185536,0.8,0.8,15360
255,128,120,0,0,0.130656,0.151104,0.009216,0.01536,0.151104,0.8,0.8,15360
256,128,120,0,0,0.124384,0.145152,0.008192,0.016384,0.145152,0.8,0.8,15360
257,128,120,0,0,0.151872,0.1808,0.01024,0.014336,0.1808,0.8,0.8,15360
258,128,120,0,0,0.065728,0.085792,0.008192,0.014336,0.085792,0.8,0.8,15360
259,128,120,0,0,0.055552,0.073088,0.008192,0.013344,0.073088,0.8,0.8,15360
260,128,120,0,0,0.088416,0.117408,0.008192,0.014336,0.117408,0.8,0.8,15360
261,128,120,0,0,0.08944,0.1184,0.009216,0.013344,0.1184,0.8,0.8,15360
262,128,120,0,0,0.070784,0.095392,0.007168,0.014336,0.095392,0.8,0.8,15360
263,128,120,0,0,0.063744,0.085024,0.009216,0.014336,0.085024,0.8,0.8,15360
264,128,120,0,0,0.072736,0.092864,0.008192,0.014432,0.092864,0.8,0.8,15360
265,128,120,0,0,0.05616,0.077248,0.009216,0.014336,0.077248,0.8,0.8,15360
266,128,120,0,0,0.109632,0.088288,0.008192,0.014336,0.109632,0.8,0.8,15360
267,128,120,0,0,0.081376,0.105728,0.009216,0.014336,0.105728,0.8,0.8,15360
268,128,120,0,0,0.12592,0.147008,0.008192,0.01536,0.147008,0.8,0.8,15360
269,128,120,0,0,0.07216,0.100192,0.009216,0.014336,0.100192,0.8,0.8,15360
270,128,120,0,0,0.062656,0.082496,0.008192,0.014336,0.082496,0.8,0.8,15360
271,128,120,0,0,0.083744,0.102496,0.009216,0.014336,0.102496,0.8,0.8,15360
272,128,120,0,0,0.083936,0.10256,0.008192,0.014336,0.10256,0.8,0.8,15360
273,128,120,0,0,0.101536,0.128416,0.01024,0.01536,0.128416,0.8,0.8,15360
274,128,120,0,0,0.082336,0.109984,0.009216,0.01536,0.109984,0.8,0.8,15360
275,128,120,0,0,0.11136,0.139072,0.01024,0.01536,0.139072,0.8,0.8,15360
276,128,120,0,0,0.092256,0.119968,0.009216,0.01536,0.119968,0.8,0.8,15360
277,128,120,0,0,0.0616,0.082816,0.01024,0.01536,0.082816,0.8,0.8,15360
278,128,120,0,0,0.110336,0.142656,0.009216,0.064512,0.142656,0.8,0.8,15360
279,128,120,0,0,0.08464,0.098624,0.01024,0.01536,0.098624,0.8,0.8,15360
280,128,120,0,0,0.057344,0.069184,0.009216,0.016384,0.069184,0.8,0.8,15360
281,128,120,0,0,0.088512,0.116224,0.01024,0.01536,0.116224,0.8,0.8,15360
282,128,120,0,0,0.085152,0.072,0.01024,0.01536,0.085152,0.8,0.8,15360
283,128,120,0,0,0.067296,0.065088,0.009216,0.072704,0.072704,0.8,0.8,15360
284,128,120,0,0,0.088576,0.11728,0.01024,0.01536,0.11728,0.8,0.8,15360
285,128,120,0,0,0.068064,0.081472,0.009216,0.01536,0.081472,0.8,0.8,15360
286,128,120,0,0,0.05904,0.078304,0.01024,0.01536,0.078304,0.8,0.8,15360
287,128,120,0,0,0.094208,0.060032,0.007168,0.01536,0.094208,0.8,0.8,15360
288,128,120,0,0,0.09664,0.122656,0.01024,0.01536,0.122656,0.8,0.8,15360
289,128,120,0,0,0.082112,0.063488,0.01024,0.045056,0.082112,0.8,0.8,15360
290,128,120,0,0,0.056384,0.0784,0.009216,0.016384,0.0784,0.8,0.8,15360
291,128,120,0,0,0.053792,0.078048,0.01024,0.01536,0.078048,0.8,0.8,15360
292,128,120,0,0,0.0672,0.088256,0.009216,0.016384,0.088256,0.8,0.8,15360
293,128,120,0,0,0.062624,0.083136,0.008192,0.01536,0.083136,0.8,0.8,15360
294,128,120,0,0,0.053024,0.0752,0.01024,0.01536,0.0752,0.8,0.8,15360
295,128,120,0,0,0.054368,0.074784,0.009216,0.01536,0.074784,0.8,0.8,15360
296,128,120,0,0,0.081376,0.109376,0.009216,0.014336,0.109376,0.8,0.8,15360
297,128,120,0,0,0.104992,0.120704,0.009216,0.013312,0.120704,0.8,0.8,15360
298,128,120,0,0,0.093792,0.059712,0.008192,0.060416,0.093792,0.8,0.8,15360
299,128,120,0,0,0.1216,0.14592,0.009216,0.014336,0.14592,0.8,0.8,15360
