frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
65,1024,120,1,0,0.0816,0.113664,0.02048,0.018432,0.113664,6.90996,6.4,122880
66,1024,120,1,0,0.071936,0.095584,0.02048,0.018432,0.095584,6.90996,6.4,122880
67,1024,120,1,0,0.082528,0.118144,0.02048,0.018432,0.118144,6.90996,6.4,122880
68,1024,120,1,0,0.1104,0.155776,0.02048,0.018432,0.155776,6.90996,6.4,122880
69,1024,120,1,0,0.077696,0.094784,0.021504,0.018432,0.094784,6.90996,6.4,122880
70,1024,120,1,0,0.137568,0.09488,0.022528,0.047104,0.137568,6.90996,6.4,122880
71,1024,120,1,0,0.104064,0.149408,0.022528,0.018432,0.149408,6.90996,6.4,122880
72,1024,120,1,0,0.109664,0.156032,0.02048,0.018432,0.156032,6.90996,6.4,122880
73,1024,120,1,0,0.128128,0.073184,0.019456,0.017408,0.128128,6.90996,6.4,122880
74,1024,120,1,0,0.070272,0.11184,0.021504,0.018432,0.11184,6.90996,6.4,122880
75,1024,120,1,0,0.101248,0.107008,0.021504,0.017408,0.107008,6.90996,6.4,122880
76,1024,120,1,0,0.081408,0.121056,0.021504,0.018432,0.121056,6.90996,6.4,122880
77,1024,120,1,0,0.077344,0.115936,0.022528,0.018432,0.115936,6.90996,6.4,122880
78,1024,120,1,0,0.086432,0.123392,0.021504,0.018432,0.123392,6.90996,6.4,122880
79,1024,120,1,0,0.078432,0.118624,0.022528,0.017408,0.118624,6.90996,6.4,122880
80,1024,120,1,0,0.082208,0.120512,0.02048,0.019456,0.120512,6.90996,6.4,122880
81,1024,120,1,0,0.097504,0.142816,0.02048,0.018432,0.142816,6.90996,6.4,122880
82,1024,120,1,0,0.075712,0.114048,0.02048,0.017408,0.114048,6.90996,6.4,122880
83,1024,120,1,0,0.110464,0.156864,0.021504,0.018432,0.156864,6.90996,6.4,122880
84,1024,120,1,0,0.110976,0.157376,0.021504,0.018432,0.157376,6.90996,6.4,122880
85,1024,120,1,0,0.135232,0.09088,0.021504,0.055296,0.135232,6.90996,6.4,122880
86,1024,120,1,0,0.075776,0.11136,0.02048,0.018432,0.11136,6.90996,6.4,122880
87,1024,120,1,0,0.109344,0.154752,0.021504,0.018432,0.154752,6.90996,6.4,122880
88,1024,120,1,0,0.073984,0.10896,0.02048,0.018432,0.10896,6.90996,6.4,122880
89,1024,120,1,0,0.118336,0.15568,0.022528,0.018432,0.15568,6.90996,6.4,122880
90,1024,120,1,0,0.07344,0.113728,0.02048,0.018432,0.113728,6.90996,6.4,122880
91,1024,120,1,0,0.075936,0.113248,0.021504,0.018432,0.113248,6.90996,6.4,122880
92,1024,120,1,0,0.080864,0.11936,0.021504,0.018432,0.11936,6.90996,6.4,122880
93,1024,120,1,0,0.080384,0.115136,0.021504,0.018432,0.115136,6.90996,6.4,122880
94,1024,120,1,0,0.084576,0.096064,0.02048,0.018432,0.096064,6.90996,6.4,122880
95,1024,120,1,0,0.094496,0.134624,0.02048,0.018432,0.134624,6.90996,6.4,122880
96,1024,120,1,0,0.09072,0.128,0.021504,0.018432,0.128,6.90996,6.4,122880
97,1024,120,1,0,0.119552,0.16176,0.02048,0.018432,0.16176,6.90996,6.4,122880
98,1024,120,1,0,0.075136,0.113664,0.02048,0.018432,0.113664,6.90996,6.4,122880
99,1024,120,1,0,0.106336,0.152768,0.021504,0.018432,0.152768,6.90996,6.4,122880
100,1024,120,1,0,0.122592,0.130336,0.021504,0.018432,0.130336,6.90996,6.4,122880
