frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
85,512,120,1,0,0.076576,0.11264,0.016384,0.019424,0.11264,3.2,3.2,61440
86,512,120,1,0,0.099808,0.147264,0.012288,0.017408,0.147264,3.2,3.2,61440
87,512,120,1,0,0.122208,0.160096,0.012288,0.017408,0.160096,3.2,3.2,61440
88,512,120,1,0,0.116448,0.155968,0.012288,0.017408,0.155968,3.2,3.2,61440
89,512,120,1,0,0.112672,0.15808,0.012288,0.017408,0.15808,3.2,3.2,61440
90,512,120,1,0,0.086144,0.11824,0.011264,0.016416,0.11824,3.2,3.2,61440
91,512,120,1,0,0.08288,0.119616,0.012288,0.017408,0.119616,3.2,3.2,61440
92,512,120,1,0,0.077792,0.117952,0.011264,0.017408,0.117952,3.2,3.2,61440
93,512,120,1,0,0.126432,0.116544,0.054272,0.053248,0.126432,3.2,3.2,61440
94,512,120,1,0,0.0832,0.123712,0.012288,0.017408,0.123712,3.2,3.2,61440
95,512,120,1,0,0.134752,0.181088,0.011264,0.017408,0.181088,3.2,3.2,61440
96,512,120,1,0,0.086784,0.124928,0.011264,0.016384,0.124928,3.2,3.2,61440
97,512,120,1,0,0.131776,0.078112,0.01024,0.017408,0.131776,3.2,3.2,61440
98,512,120,1,0,0.107008,0.144992,0.011264,0.016384,0.144992,3.2,3.2,61440
99,512,120,1,0,0.097056,0.136704,0.012288,0.017408,0.136704,3.2,3.2,61440
100,512,120,1,0,0.075968,0.115968,0.011264,0.016384,0.115968,3.2,3.2,61440
101,512,120,1,0,0.086528,0.123136,0.012288,0.017408,0.123136,3.2,3.2,61440
102,512,120,1,0,0.11488,0.105408,0.011264,0.016384,0.11488,3.2,3.2,61440
103,512,120,1,0,0.082496,0.119168,0.012288,0.017408,0.119168,3.2,3.2,61440
104,512,120,1,0,0.088992,0.123744,0.011264,0.017408,0.123744,3.2,3.2,61440
105,512,120,1,0,0.119904,0.157408,0.011264,0.016384,0.157408,3.2,3.2,61440
106,512,120,1,0,0.071232,0.094624,0.012288,0.017408,0.094624,3.2,3.2,61440
107,512,120,1,0,0.109056,0.137856,0.011264,0.017408,0.137856,3.2,3.2,61440
108,512,120,1,0,0.087072,0.122656,0.012288,0.017408,0.122656,3.2,3.2,61440
109,512,120,1,0,0.112128,0.157536,0.011264,0.017408,0.157536,3.2,3.2,61440
110,512,120,1,0,0.07632,0.113696,0.011264,0.017408,0.113696,3.2,3.2,61440
111,512,120,1,0,0.079328,0.11472,0.012288,0.017408,0.11472,3.2,3.2,61440
112,512,120,1,0,0.072896,0.110016,0.011264,0.017408,0.110016,3.2,3.2,61440
113,512,120,1,0,0.110336,0.156672,0.012288,0.017408,0.156672,3.2,3.2,61440
114,512,120,1,0,0.103488,0.148928,0.011264,0.017408,0.148928,3.2,3.2,61440
115,512,120,1,0,0.077568,0.1144,0.011264,0.017408,0.1144,3.2,3.2,61440
116,512,120,1,0,0.086944,0.120576,0.012288,0.017408,0.120576,3.2,3.2,61440
117,512,120,1,0,0.102464,0.139552,0.013312,0.017408,0.139552,3.2,3.2,61440
118,512,120,1,0,0.073376,0.107232,0.012288,0.017408,0.107232,3.2,3.2,61440
119,512,120,1,0,0.12512,0.09696,0.011264,0.049152,0.12512,3.2,3.2,61440
120,512,120,1,0,0.074464,0.114688,0.011264,0.017408,0.114688,3.2,3.2,61440
121,512,120,1,0,0.077184,0.115872,0.012288,0.017408,0.115872,3.2,3.2,61440
122,512,120,1,0,0.077344,0.113888,0.011264,0.017408,0.113888,3.2,3.2,61440
123,512,120,1,0,0.077216,0.115328,0.012288,0.017408,0.115328,3.2,3.2,61440
124,512,120,1,0,0.068352,0.093536,0.011264,0.017408,0.093536,3.2,3.2,61440
125,512,120,1,0,0.116768,0.103712,0.012288,0.017408,0.116768,3.2,3.2,61440
126,512,120,1,0,0.104096,0.14288,0.011264,0.017408,0.14288,3.2,3.2,61440
127,512,120,1,0,0.081888,0.111072,0.012288,0.017408,0.111072,3.2,3.2,61440
128,512,120,1,0,0.113408,0.157664,0.012288,0.017408,0.157664,3.2,3.2,61440
129,512,120,1,0,0.074592,0.112832,0.012288,0.017408,0.112832,3.2,3.2,61440
130,512,120,1,0,0.1152,0.159296,0.011264,0.017408,0.159296,3.2,3.2,61440
131,512,120,1,0,0.114848,0.159104,0.012288,0.017408,0.159104,3.2,3.2,61440
132,512,120,1,0,0.07136,0.107456,0.01024,0.017408,0.107456,3.2,3.2,61440
133,512,120,1,0,0.081952,0.118016,0.012288,0.017408,0.118016,3.2,3.2,61440
134,512,120,1,0,0.107648,0.152864,0.011264,0.017408,0.152864,3.2,3.2,61440
135,512,120,1,0,0.078592,0.110624,0.011264,0.017408,0.110624,3.2,3.2,61440
136,512,120,1,0,0.088512,0.099616,0.011264,0.017408,0.099616,3.2,3.2,61440
137,512,120,1,0,0.127296,0.09728,0.012288,0.017408,0.127296,3.2,3.2,61440
138,512,120,1,0,0.0824,0.119232,0.01024,0.017408,0.119232,3.2,3.2,61440
139,512,120,1,0,0.075424,0.105984,0.012288,0.017408,0.105984,3.2,3.2,61440
140,512,120,1,0,0.094432,0.138816,0.01024,0.017408,0.138816,3.2,3.2,61440
141,512,120,1,0,0.109056,0.146144,0.011264,0.017408,0.146144,3.2,3.2,61440
142,512,120,1,0,0.11216,0.158592,0.011264,0.017408,0.158592,3.2,3.2,61440
143,512,120,1,0,0.116608,0.161984,0.01024,0.017408,0.161984,3.2,3.2,61440
144,512,120,1,0,0.08224,0.118112,0.011264,0.017408,0.118112,3.2,3.2,61440
145,512,120,1,0,0.100576,0.14432,0.012288,0.017408,0.14432,3.2,3.2,61440
146,512,120,1,0,0.106176,0.151552,0.012288,0.017408,0.151552,3.2,3.2,61440
147,512,120,1,0,0.077792,0.114272,0.013312,0.017408,0.114272,3.2,3.2,61440
148,512,120,1,0,0.075904,0.114016,0.012288,0.017408,0.114016,3.2,3.2,61440
149,512,120,1,0,0.11312,0.15632,0.011264,0.017408,0.15632,3.2,3.2,61440
150,512,120,1,0,0.117216,0.15488,0.012288,0.017408,0.15488,3.2,3.2,61440
151,512,120,1,0,0.1032,0.13872,0.012288,0.017408,0.13872,3.2,3.2,61440
152,512,120,1,0,0.084512,0.120096,0.012288,0.017408,0.120096,3.2,3.2,61440
153,512,120,1,0,0.115584,0.154016,0.011264,0.017408,0.154016,3.2,3.2,61440
154,512,120,1,0,0.102432,0.13968,0.011264,0.017408,0.13968,3.2,3.2,61440
155,512,120,1,0,0.101088,0.141344,0.012288,0.017408,0.141344,3.2,3.2,61440
156,512,120,1,0,0.114848,0.153792,0.012288,0.017408,0.153792,3.2,3.2,61440
157,512,120,1,0,0.127008,0.096256,0.011264,0.017408,0.127008,3.2,3.2,61440
158,512,120,1,0,0.076704,0.115136,0.011264,0.016384,0.115136,3.2,3.2,61440
159,512,120,1,0,0.118272,0.15712,0.011296,0.017408,0.15712,3.2,3.2,61440
160,512,120,1,0,0.091648,0.099488,0.011264,0.017408,0.099488,3.2,3.2,61440
161,512,120,1,0,0.116864,0.153056,0.012288,0.016384,0.153056,3.2,3.2,61440
162,512,120,1,0,0.120032,0.158848,0.011264,0.017408,0.158848,3.2,3.2,61440
163,512,120,1,0,0.071744,0.11328,0.012288,0.017408,0.11328,3.2,3.2,61440
164,512,120,1,0,0.086496,0.09776,0.013312,0.017408,0.09776,3.2,3.2,61440
165,512,120,1,0,0.08976,0.121056,0.012288,0.017408,0.121056,3.2,3.2,61440
166,512,120,1,0,0.109472,0.145184,0.011264,0.017408,0.145184,3.2,3.2,61440
167,512,120,1,0,0.086656,0.124832,0.011264,0.017408,0.124832,3.2,3.2,61440
168,512,120,1,0,0.10112,0.147616,0.011264,0.017408,0.147616,3.2,3.2,61440
169,512,120,1,0,0.139872,0.089152,0.01024,0.017408,0.139872,3.2,3.2,61440
170,512,120,1,0,0.092128,0.099296,0.012288,0.016384,0.099296,3.2,3.2,61440
171,512,120,1,0,0.110944,0.149056,0.013312,0.017408,0.149056,3.2,3.2,61440
172,512,120,1,0,0.084032,0.121152,0.01024,0.017408,0.121152,3.2,3.2,61440
173,512,120,1,0,0.076672,0.118304,0.013312,0.017408,0.118304,3.2,3.2,61440
174,512,120,1,0,0.105792,0.140096,0.012288,0.016384,0.140096,3.2,3.2,61440
175,512,120,1,0,0.083552,0.120032,0.012288,0.017408,0.120032,3.2,3.2,61440
176,512,120,1,0,0.124544,0.16272,0.01024,0.017408,0.16272,3.2,3.2,61440
177,512,120,1,0,0.087296,0.12432,0.011264,0.017408,0.12432,3.2,3.2,61440
178,512,120,1,0,0.10208,0.147424,0.012288,0.017408,0.147424,3.2,3.2,61440
179,512,120,1,0,0.070016,0.110176,0.012288,0.017408,0.110176,3.2,3.2,61440
180,512,120,1,0,0.113024,0.147808,0.011264,0.017408,0.147808,3.2,3.2,61440
181,512,120,1,0,0.105728,0.148992,0.012288,0.017408,0.148992,3.2,3.2,61440
182,512,120,1,0,0.068928,0.109824,0.01024,0.017408,0.109824,3.2,3.2,61440
183,512,120,1,0,0.085696,0.122816,0.011264,0.017408,0.122816,3.2,3.2,61440
184,512,120,1,0,0.089408,0.123488,0.011264,0.017408,0.123488,3.2,3.2,61440
185,512,120,1,0,0.108832,0.144928,0.012288,0.017408,0.144928,3.2,3.2,61440
186,512,120,1,0,0.071264,0.095136,0.011264,0.017408,0.095136,3.2,3.2,61440
187,512,120,1,0,0.09744,0.141216,0.013312,0.017408,0.141216,3.2,3.2,61440
188,512,120,1,0,0.09536,0.137248,0.011264,0.017408,0.137248,3.2,3.2,61440
189,512,120,1,0,0.10416,0.142112,0.011264,0.017408,0.142112,3.2,3.2,61440
190,512,120,1,0,0.111424,0.15776,0.012288,0.017408,0.15776,3.2,3.2,61440
191,512,120,1,0,0.18096,0.20176,0.011264,0.017408,0.20176,3.2,3.2,61440
192,512,120,1,0,0.084608,0.11824,0.012288,0.016384,0.11824,3.2,3.2,61440
193,512,120,1,0,0.074816,0.114848,0.013312,0.017408,0.114848,3.2,3.2,61440
194,512,120,1,0,0.087072,0.123648,0.011264,0.017408,0.123648,3.2,3.2,61440
195,512,120,1,0,0.125056,0.168224,0.011264,0.017408,0.168224,3.2,3.2,61440
196,512,120,1,0,0.075392,0.112352,0.01024,0.017408,0.112352,3.2,3.2,61440
197,512,120,1,0,0.092448,0.105024,0.011264,0.017408,0.105024,3.2,3.2,61440
198,512,120,1,0,0.079008,0.117472,0.011264,0.017408,0.117472,3.2,3.2,61440
199,512,120,1,0,0.075616,0.112064,0.011264,0.018432,0.112064,3.2,3.2,61440
200,512,120,1,0,0.109216,0.143072,0.012288,0.017408,0.143072,3.2,3.2,61440
201,512,120,1,0,0.11328,0.087744,0.012288,0.016384,0.11328,3.2,3.2,61440
202,512,120,1,0,0.072384,0.0872,0.012288,0.016384,0.0872,3.2,3.2,61440
203,512,120,1,0,0.142944,0.053856,0.012288,0.016384,0.142944,3.2,3.2,61440
204,512,120,1,0,0.112928,0.072544,0.149504,0.01536,0.149504,3.2,3.2,61440
205,512,120,1,0,0.057824,0.073984,0.011264,0.01536,0.073984,3.2,3.2,61440
206,512,120,1,0,0.101952,0.11152,0.011264,0.01536,0.11152,3.2,3.2,61440
207,512,120,1,0,0.074144,0.094624,0.012288,0.01536,0.094624,3.2,3.2,61440
208,512,120,1,0,0.063872,0.080544,0.011264,0.01536,0.080544,3.2,3.2,61440
209,512,120,1,0,0.055872,0.07696,0.012288,0.016384,0.07696,3.2,3.2,61440
210,512,120,1,0,0.084448,0.112416,0.012288,0.01536,0.112416,3.2,3.2,61440
211,512,120,1,0,0.057184,0.071776,0.012288,0.016384,0.071776,3.2,3.2,61440
212,512,120,1,0,0.059936,0.081696,0.011264,0.01536,0.081696,3.2,3.2,61440
213,512,120,1,0,0.084288,0.10384,0.011264,0.016384,0.10384,3.2,3.2,61440
214,512,120,1,0,0.0616,0.080704,0.011264,0.016384,0.080704,3.2,3.2,61440
215,512,120,1,0,0.067008,0.086528,0.011264,0.016384,0.086528,3.2,3.2,61440
216,512,120,1,0,0.095296,0.121792,0.01024,0.016384,0.121792,3.2,3.2,61440
217,512,120,1,0,0.07296,0.093216,0.012288,0.016384,0.093216,3.2,3.2,61440
218,512,120,1,0,0.09488,0.12224,0.012288,0.01536,0.12224,3.2,3.2,61440
219,512,120,1,0,0.068256,0.086336,0.011264,0.016384,0.086336,3.2,3.2,61440
220,512,120,1,0,0.064192,0.086016,0.011264,0.016384,0.086016,3.2,3.2,61440
221,512,120,1,0,0.087744,0.1136,0.012288,0.016384,0.1136,3.2,3.2,61440
222,512,120,1,0,0.068416,0.084256,0.01024,0.01536,0.084256,3.2,3.2,61440
223,512,120,1,0,0.08944,0.117408,0.012288,0.01536,0.117408,3.2,3.2,61440
224,512,120,1,0,0.106112,0.078848,0.011264,0.016384,0.106112,3.2,3.2,61440
225,512,120,1,0,0.07488,0.062272,0.011264,0.045056,0.07488,3.2,3.2,61440
226,512,120,1,0,0.063968,0.084096,0.011264,0.016384,0.084096,3.2,3.2,61440
227,512,120,1,0,0.06144,0.082976,0.011264,0.016384,0.082976,3.2,3.2,61440
228,512,120,1,0,0.05888,0.082144,0.012288,0.01536,0.082144,3.2,3.2,61440
229,512,120,1,0,0.062432,0.08208,0.012288,0.016384,0.08208,3.2,3.2,61440
230,512,120,1,0,0.06688,0.08784,0.011264,0.016384,0.08784,3.2,3.2,61440
231,512,120,1,0,0.106592,0.12304,0.01024,0.016384,0.12304,3.2,3.2,61440
232,512,120,1,0,0.081568,0.104192,0.013312,0.016384,0.104192,3.2,3.2,61440
233,512,120,1,0,0.086528,0.109856,0.012288,0.016384,0.109856,3.2,3.2,61440
234,512,120,1,0,0.075776,0.09968,0.012288,0.01536,0.09968,3.2,3.2,61440
235,512,120,1,0,0.100896,0.121312,0.011264,0.016384,0.121312,3.2,3.2,61440
236,512,120,1,0,0.067872,0.086528,0.011264,0.016384,0.086528,3.2,3.2,61440
237,512,120,1,0,0.089408,0.117408,0.011264,0.0184,0.117408,3.2,3.2,61440
238,512,120,1,0,0.10112,0.122688,0.012288,0.01536,0.122688,3.2,3.2,61440
239,512,120,1,0,0.061216,0.080704,0.012288,0.016384,0.080704,3.2,3.2,61440
240,512,120,1,0,0.057728,0.076704,0.011264,0.01536,0.076704,3.2,3.2,61440
241,512,120,1,0,0.066592,0.087712,0.011264,0.015424,0.087712,3.2,3.2,61440
242,512,120,1,0,0.08128,0.106784,0.013312,0.016384,0.106784,3.2,3.2,61440
243,512,120,1,0,0.079808,0.104352,0.012288,0.016384,0.104352,3.2,3.2,61440
244,512,120,1,0,0.063584,0.085024,0.012288,0.016384,0.085024,3.2,3.2,61440
245,512,120,1,0,0.097152,0.10768,0.012288,0.015392,0.10768,3.2,3.2,61440
246,512,120,1,0,0.0632,0.08224,0.011264,0.016384,0.08224,3.2,3.2,61440
247,512,120,1,0,0.087936,0.108896,0.012288,0.016384,0.108896,3.2,3.2,61440
248,512,120,1,0,0.088736,0.112352,0.011264,0.016384,0.112352,3.2,3.2,61440
249,512,120,1,0,0.065056,0.082528,0.012288,0.016384,0.082528,3.2,3.2,61440
250,512,120,1,0,0.089792,0.109792,0.01024,0.016384,0.109792,3.2,3.2,61440
251,512,120,1,0,0.09824,0.12624,0.012288,0.016384,0.12624,3.2,3.2,61440
252,512,120,1,0,0.088256,0.117248,0.012288,0.016384,0.117248,3.2,3.2,61440
253,512,120,1,0,0.097792,0.124096,0.011264,0.016384,0.124096,3.2,3.2,61440
254,512,120,1,0,0.095808,0.116544,0.01024,0.016384,0.116544,3.2,3.2,61440
255,512,120,1,0,0.07664,0.10464,0.012288,0.01536,0.10464,3.2,3.2,61440
256,512,120,1,0,0.062336,0.078272,0.012288,0.016384,0.078272,3.2,3.2,61440
257,512,120,1,0,0.071488,0.085696,0.012288,0.016384,0.085696,3.2,3.2,61440
258,512,120,1,0,0.071616,0.088928,0.011264,0.016384,0.088928,3.2,3.2,61440
259,512,120,1,0,0.065184,0.08416,0.011264,0.016384,0.08416,3.2,3.2,61440
260,512,120,1,0,0.07984,0.08848,0.011264,0.017408,0.08848,3.2,3.2,61440
261,512,120,1,0,0.0784,0.102944,0.012288,0.016384,0.102944,3.2,3.2,61440
262,512,120,1,0,0.106336,0.134336,0.012288,0.016384,0.134336,3.2,3.2,61440
263,512,120,1,0,0.106624,0.13456,0.013312,0.016384,0.13456,3.2,3.2,61440
264,512,120,1,0,0.065984,0.086176,0.012288,0.016384,0.086176,3.2,3.2,61440
265,512,120,1,0,0.059296,0.079168,0.011264,0.016384,0.079168,3.2,3.2,61440
266,512,120,1,0,0.05184,0.073952,0.012288,0.015392,0.073952,3.2,3.2,61440
267,512,120,1,0,0.05472,0.05984,0.012288,0.016384,0.05984,3.2,3.2,61440
268,512,120,1,0,0.057216,0.063104,0.012288,0.016384,0.063104,3.2,3.2,61440
269,512,120,1,0,0.061024,0.08432,0.012288,0.016384,0.08432,3.2,3.2,61440
270,512,120,1,0,0.087648,0.115616,0.012288,0.016384,0.115616,3.2,3.2,61440
271,512,120,1,0,0.097696,0.1192,0.012288,0.01536,0.1192,3.2,3.2,61440
272,512,120,1,0,0.097856,0.115744,0.012288,0.016384,0.115744,3.2,3.2,61440
273,512,120,1,0,0.080256,0.101056,0.012288,0.016384,0.101056,3.2,3.2,61440
274,512,120,1,0,0.049504,0.072096,0.011264,0.019456,0.072096,3.2,3.2,61440
275,512,120,1,0,0.096256,0.06272,0.01024,0.01536,0.096256,3.2,3.2,61440
276,512,120,1,0,0.07344,0.092,0.011264,0.01536,0.092,3.2,3.2,61440
277,512,120,1,0,0.062784,0.061024,0.012288,0.016384,0.062784,3.2,3.2,61440
278,512,120,1,0,0.075712,0.089056,0.011264,0.016384,0.089056,3.2,3.2,61440
279,512,120,1,0,0.116352,0.128032,0.012288,0.01536,0.128032,3.2,3.2,61440
280,512,120,1,0,0.097376,0.126368,0.012288,0.016384,0.126368,3.2,3.2,61440
281,512,120,1,0,0.057088,0.077632,0.012288,0.016384,0.077632,3.2,3.2,61440
282,512,120,1,0,0.056864,0.0776,0.012288,0.016384,0.0776,3.2,3.2,61440
283,512,120,1,0,0.11376,0.080896,0.01024,0.01536,0.11376,3.2,3.2,61440
284,512,120,1,0,0.065184,0.08272,0.011264,0.016384,0.08272,3.2,3.2,61440
285,512,120,1,0,0.093696,0.112352,0.012288,0.01536,0.112352,3.2,3.2,61440
286,512,120,1,0,0.09104,0.05824,0.009216,0.016384,0.09104,3.2,3.2,61440
287,512,120,1,0,0.065568,0.083136,0.012288,0.016384,0.083136,3.2,3.2,61440
288,512,120,1,0,0.068576,0.086784,0.012288,0.016384,0.086784,3.2,3.2,61440
289,512,120,1,0,0.094432,0.116192,0.013312,0.016384,0.116192,3.2,3.2,61440
290,512,120,1,0,0.06016,0.073984,0.011264,0.016384,0.073984,3.2,3.2,61440
291,512,120,1,0,0.101536,0.064832,0.029696,0.016384,0.101536,3.2,3.2,61440
292,512,120,1,0,0.112032,0.132448,0.012288,0.016384,0.132448,3.2,3.2,61440
293,512,120,1,0,0.06672,0.087616,0.011264,0.016384,0.087616,3.2,3.2,61440
294,512,120,1,0,0.077728,0.06832,0.012288,0.016384,0.077728,3.2,3.2,61440
295,512,120,1,0,0.102752,0.123296,0.012288,0.016384,0.123296,3.2,3.2,61440
296,512,120,1,0,0.095392,0.115936,0.011264,0.016384,0.115936,3.2,3.2,61440
297,512,120,1,0,0.109856,0.104128,0.011264,0.053248,0.109856,3.2,3.2,61440
298,512,120,1,0,0.058944,0.077984,0.011264,0.016384,0.077984,3.2,3.2,61440
299,512,120,1,0,0.073184,0.063328,0.012288,0.016384,0.073184,3.2,3.2,61440
