frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
0,768,50,1,1,1.90243,0.06384,0.06656,0.016384,1.90243,18,18,345600
1,768,50,1,1,0.129344,0.114176,0.0256,0.016384,0.129344,18,18,345600
2,768,50,1,1,0.107968,0.114464,0.0256,0.01536,0.114464,18,18,345600
3,768,50,1,1,0.122336,0.129344,0.024576,0.016384,0.129344,18,18,345600
4,768,50,1,1,0.164576,0.107328,0.024576,0.016384,0.164576,18,18,345600
5,768,50,1,1,0.153376,0.103456,0.036864,0.067584,0.153376,18,18,345600
6,768,50,1,1,0.110016,0.114752,0.0256,0.016384,0.114752,18,18,345600
7,768,50,1,1,0.107232,0.112704,0.024576,0.016384,0.112704,18,18,345600
8,768,50,1,1,0.158624,0.167936,0.0256,0.016384,0.167936,18,18,345600
9,768,50,1,1,0.135392,0.151104,0.026624,0.016384,0.151104,18,18,345600
10,768,50,1,1,0.113568,0.104384,0.026624,0.01536,0.113568,18,18,345600
11,768,50,1,1,0.102624,0.11472,0.024576,0.01536,0.11472,18,18,345600
12,768,50,1,1,0.144672,0.146816,0.0256,0.016384,0.146816,18,18,345600
13,768,50,1,1,0.27872,0.221408,0.0256,0.016384,0.27872,18,18,345600
14,768,50,1,1,0.12112,0.096576,0.0256,0.016384,0.12112,18,18,345600
15,768,50,1,1,0.272544,0.280896,0.0256,0.016384,0.280896,23.4432,18,345600
16,768,50,1,1,0.131616,0.145728,0.0256,0.016384,0.145728,23.4432,18,345600
17,768,50,1,1,0.104704,0.1144,0.026624,0.01536,0.1144,26.8146,18,345600
18,768,50,1,1,0.137376,0.153056,0.026624,0.016384,0.153056,26.8146,18,345600
19,768,50,1,1,0.108,0.114784,0.026624,0.016384,0.114784,25.108,18,345600
20,768,50,1,1,0.12704,0.102016,0.026624,0.016384,0.12704,25.108,18,345600
21,768,50,1,1,0.109824,0.114912,0.026624,0.016384,0.114912,22.1552,18,345600
22,768,50,1,1,0.102528,0.115296,0.026624,0.01536,0.115296,22.1552,18,345600
23,768,50,1,1,0.110176,0.114176,0.0256,0.01536,0.114176,21.5812,18,345600
24,768,50,1,1,0.143808,0.157344,0.026624,0.016384,0.157344,21.5812,18,345600
25,768,50,1,1,0.102112,0.114656,0.026624,0.016384,0.114656,21.1129,18,345600
26,768,50,1,1,0.122912,0.139584,0.026624,0.01536,0.139584,21.1129,18,345600
27,768,50,1,1,0.115552,0.13024,0.0256,0.01536,0.13024,20.8291,18,345600
28,768,50,1,1,0.127232,0.142912,0.026624,0.016384,0.142912,20.8291,18,345600
29,768,50,1,1,0.136096,0.179104,0.04096,0.018432,0.179104,20.5974,18,345600
30,768,50,1,1,0.143296,0.178656,0.039936,0.018432,0.178656,20.5974,18,345600
31,768,50,1,1,0.172672,0.218016,0.038912,0.017408,0.218016,20.5974,18,345600
32,768,50,1,1,0.165056,0.211456,0.039936,0.018432,0.211456,20.5974,18,345600
33,768,50,1,1,0.15264,0.164896,0.037888,0.018432,0.164896,20.5974,18,345600
34,768,50,1,1,0.142624,0.182752,0.038912,0.017408,0.182752,20.5974,18,345600
35,768,50,1,1,0.170304,0.216608,0.037888,0.017408,0.216608,20.5974,18,345600
36,768,50,1,1,0.171456,0.217824,0.039936,0.018432,0.217824,20.5974,18,345600
37,768,50,1,1,0.138624,0.177696,0.04096,0.018432,0.177696,20.5974,18,345600
38,768,50,1,1,0.151104,0.193024,0.037888,0.019456,0.193024,20.5974,18,345600
39,768,50,1,1,0.171616,0.216416,0.038912,0.018432,0.216416,20.5974,18,345600
40,768,50,1,1,0.138912,0.17648,0.039936,0.018432,0.17648,20.5974,18,345600
41,768,50,1,1,0.141824,0.181376,0.039936,0.018432,0.181376,20.5974,18,345600
42,768,50,1,1,0.141248,0.160608,0.038912,0.018432,0.160608,20.5974,18,345600
43,768,50,1,1,0.140864,0.180576,0.038912,0.018432,0.180576,20.5974,18,345600
44,768,50,1,1,0.156224,0.202656,0.039936,0.018432,0.202656,20.5974,18,345600
45,768,50,1,1,0.138976,0.17744,0.039936,0.018432,0.17744,20.5974,18,345600
46,768,50,1,1,0.163968,0.210432,0.039936,0.018432,0.210432,20.5974,18,345600
47,768,50,1,1,0.16304,0.208544,0.038912,0.018432,0.208544,20.5974,18,345600
48,768,50,1,1,0.153088,0.190432,0.038912,0.019456,0.190432,20.5974,18,345600
49,768,50,1,1,0.151456,0.184096,0.038912,0.018432,0.184096,20.5974,18,345600
