frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
70,256,150,1,1,0.07904,0.12048,0.034816,0.017408,0.12048,20.5974,18,345600
71,256,150,1,1,0.181408,0.163456,0.03584,0.016384,0.181408,20.5974,18,345600
72,256,150,1,1,0.151904,0.198176,0.036864,0.017408,0.198176,20.5974,18,345600
73,256,150,1,1,0.1424,0.176384,0.037888,0.017408,0.176384,20.5974,18,345600
74,256,150,1,1,0.13824,0.158976,0.034816,0.016384,0.158976,20.5974,18,345600
75,256,150,1,1,0.141952,0.164928,0.03584,0.017408,0.164928,20.5974,18,345600
76,256,150,1,1,0.174048,0.220448,0.034816,0.017408,0.220448,20.5974,18,345600
77,256,150,1,1,0.14288,0.17648,0.037888,0.017408,0.17648,20.5974,18,345600
78,256,150,1,1,0.135936,0.161792,0.034816,0.017408,0.161792,20.5974,18,345600
79,256,150,1,1,0.1472,0.192576,0.03584,0.017408,0.192576,20.5974,18,345600
80,256,150,1,1,0.141696,0.177184,0.036864,0.017408,0.177184,20.5974,18,345600
81,256,150,1,1,0.159072,0.163648,0.036864,0.016384,0.163648,20.5974,18,345600
82,256,150,1,1,0.173184,0.217504,0.034816,0.017408,0.217504,20.5974,18,345600
83,256,150,1,1,0.177056,0.210368,0.03584,0.017408,0.210368,20.5974,18,345600
84,256,150,1,1,0.14224,0.175648,0.036864,0.017408,0.175648,20.5974,18,345600
85,256,150,1,1,0.153984,0.183872,0.036864,0.016384,0.183872,20.5974,18,345600
86,256,150,1,1,0.116224,0.162592,0.036864,0.017408,0.162592,20.5974,18,345600
87,256,150,1,1,0.109216,0.153568,0.03584,0.016384,0.153568,20.5974,18,345600
88,256,150,1,1,0.070688,0.109472,0.041984,0.017408,0.109472,20.5974,18,345600
89,256,150,1,1,0.069408,0.108736,0.036864,0.016384,0.108736,20.5974,18,345600
90,256,150,1,1,0.125792,0.17216,0.03584,0.016384,0.17216,20.5974,18,345600
91,256,150,1,1,0.077312,0.1176,0.036864,0.017408,0.1176,20.5974,18,345600
92,256,150,1,1,0.172416,0.21984,0.03584,0.017408,0.21984,20.5974,18,345600
93,256,150,1,1,0.158304,0.204864,0.037888,0.016384,0.204864,20.5974,18,345600
94,256,150,1,1,0.13632,0.17776,0.036864,0.017408,0.17776,20.5974,18,345600
95,256,150,1,1,0.398752,0.444128,0.03584,0.017408,0.444128,20.5974,18,345600
96,256,150,1,1,0.089024,0.122464,0.036864,0.017408,0.122464,20.5974,18,345600
97,256,150,1,1,0.156672,0.19696,0.037888,0.016384,0.19696,20.5974,18,345600
98,256,150,1,1,0.160064,0.205568,0.03584,0.016384,0.205568,20.5974,18,345600
99,256,150,1,1,0.164672,0.210048,0.037888,0.017408,0.210048,20.5974,18,345600
100,256,150,1,1,0.140608,0.17584,0.036864,0.017408,0.17584,20.5974,18,345600
101,256,150,1,1,0.147392,0.167264,0.036864,0.017408,0.167264,20.5974,18,345600
102,256,150,1,1,0.101984,0.139552,0.036864,0.018432,0.139552,20.5974,18,345600
103,256,150,1,1,0.197504,0.241408,0.036864,0.017408,0.241408,20.5974,18,345600
104,256,150,1,1,0.16064,0.177312,0.03584,0.017408,0.177312,20.5974,18,345600
105,256,150,1,1,0.138144,0.176832,0.038912,0.017408,0.176832,20.5974,18,345600
106,256,150,1,1,0.134784,0.164672,0.03584,0.016384,0.164672,20.5974,18,345600
107,256,150,1,1,0.149696,0.19408,0.03584,0.016384,0.19408,20.5974,18,345600
108,256,150,1,1,0.15568,0.199456,0.036864,0.017408,0.199456,20.5974,18,345600
109,256,150,1,1,0.177312,0.164192,0.037888,0.016384,0.177312,20.5974,18,345600
110,256,150,1,1,0.111456,0.088544,0.037888,0.053248,0.111456,20.5974,18,345600
111,256,150,1,1,0.136032,0.157344,0.03584,0.016384,0.157344,20.5974,18,345600
112,256,150,1,1,0.138976,0.179648,0.036864,0.018432,0.179648,20.5974,18,345600
113,256,150,1,1,0.206496,0.251776,0.037888,0.017408,0.251776,20.5974,18,345600
114,256,150,1,1,0.139744,0.17584,0.034816,0.016384,0.17584,20.5974,18,345600
115,256,150,1,1,0.383808,0.386368,0.036864,0.016384,0.386368,20.5974,18,345600
116,256,150,1,1,0.894784,0.928224,0.03584,0.017408,0.928224,20.5974,18,345600
117,256,150,1,1,0.08816,0.104224,0.036864,0.017408,0.104224,20.5974,18,345600
118,256,150,1,1,0.161888,0.1992,0.03584,0.017408,0.1992,20.5974,18,345600
119,256,150,1,1,0.149568,0.177504,0.036864,0.017408,0.177504,20.5974,18,345600
120,256,150,1,1,0.159456,0.2048,0.036864,0.017408,0.2048,20.5974,18,345600
121,256,150,1,1,0.164608,0.164096,0.037888,0.016384,0.164608,20.5974,18,345600
122,256,150,1,1,0.116928,0.159552,0.034816,0.016384,0.159552,20.5974,18,345600
123,256,150,1,1,0.143936,0.183776,0.036864,0.016384,0.183776,20.5974,18,345600
124,256,150,1,1,0.166592,0.146912,0.036864,0.017408,0.166592,20.5974,18,345600
125,256,150,1,1,0.16704,0.212064,0.037888,0.016384,0.212064,20.5974,18,345600
126,256,150,1,1,0.160096,0.206464,0.03584,0.016384,0.206464,20.5974,18,345600
127,256,150,1,1,0.165632,0.20992,0.036864,0.016384,0.20992,20.5974,18,345600
128,256,150,1,1,0.144384,0.164736,0.036864,0.017408,0.164736,20.5974,18,345600
129,256,150,1,1,0.122464,0.097504,0.037888,0.016384,0.122464,20.5974,18,345600
130,256,150,1,1,0.162528,0.20688,0.036864,0.017408,0.20688,20.5974,18,345600
131,256,150,1,1,0.17408,0.218016,0.034816,0.017408,0.218016,20.5974,18,345600
132,256,150,1,1,0.174144,0.219072,0.034816,0.017408,0.219072,20.5974,18,345600
133,256,150,1,1,0.189664,0.134848,0.03584,0.016384,0.189664,20.5974,18,345600
134,256,150,1,1,0.144096,0.175648,0.036864,0.016384,0.175648,20.5974,18,345600
135,256,150,1,1,0.443008,0.445664,0.03584,0.016384,0.445664,20.5974,18,345600
136,256,150,1,1,0.1336,0.174016,0.03584,0.018432,0.174016,20.5974,18,345600
137,256,150,1,1,0.071712,0.114112,0.037888,0.017408,0.114112,20.5974,18,345600
138,256,150,1,1,0.154944,0.19824,0.03584,0.017408,0.19824,20.5974,18,345600
139,256,150,1,1,0.16944,0.214784,0.03584,0.016384,0.214784,20.5974,18,345600
140,256,150,1,1,0.168736,0.213984,0.036864,0.017408,0.213984,20.5974,18,345600
141,256,150,1,1,0.151424,0.16608,0.037888,0.017408,0.16608,20.5974,18,345600
142,256,150,1,1,0.117952,0.097216,0.03584,0.04608,0.117952,20.5974,18,345600
143,256,150,1,1,0.168992,0.179072,0.037888,0.017408,0.179072,20.5974,18,345600
144,256,150,1,1,0.160928,0.207328,0.036864,0.016384,0.207328,20.5974,18,345600
145,256,150,1,1,0.19648,0.239424,0.037888,0.017408,0.239424,20.5974,18,345600
146,256,150,1,1,0.160512,0.20592,0.03584,0.016384,0.20592,20.5974,18,345600
147,256,150,1,1,0.149152,0.177568,0.034816,0.016384,0.177568,20.5974,18,345600
148,256,150,1,1,0.136704,0.17536,0.03584,0.018432,0.17536,20.5974,18,345600
149,256,150,1,1,0.100864,0.147264,0.037888,0.016384,0.147264,20.5974,18,345600
150,256,150,1,1,0.165856,0.209248,0.03584,0.017408,0.209248,20.5974,18,345600
151,256,150,1,1,0.1352,0.17312,0.036864,0.017408,0.17312,20.5974,18,345600
152,256,150,1,1,0.178272,0.161632,0.03584,0.017408,0.178272,20.5974,18,345600
153,256,150,1,1,0.173696,0.217408,0.038912,0.016384,0.217408,20.5974,18,345600
154,256,150,1,1,0.133824,0.177184,0.034816,0.016384,0.177184,20.5974,18,345600
155,256,150,1,1,0.184896,0.133056,0.034816,0.017408,0.184896,20.5974,18,345600
156,256,150,1,1,0.680928,0.666304,0.03584,0.017408,0.680928,20.9095,18,345600
157,256,150,1,1,0.076928,0.116896,0.037888,0.016384,0.116896,20.9095,18,345600
158,256,150,1,1,0.139296,0.179264,0.036864,0.017408,0.179264,21.3062,18,345600
159,256,150,1,1,0.143648,0.178432,0.03584,0.017408,0.178432,21.3062,18,345600
160,256,150,1,1,0.174208,0.218816,0.036864,0.016384,0.218816,21.774,18,345600
161,256,150,1,1,0.498272,0.54368,0.036864,0.017408,0.54368,21.774,18,345600
162,256,150,1,1,0.512256,0.558656,0.03584,0.016384,0.558656,22.865,18,345600
163,256,150,1,1,0.094848,0.138688,0.03584,0.017408,0.138688,22.865,18,345600
164,256,150,1,1,0.176416,0.222816,0.036864,0.018432,0.222816,25.5418,18,345600
165,256,150,1,1,0.134464,0.176544,0.037888,0.016384,0.176544,25.5418,18,345600
166,256,150,1,1,0.143872,0.177632,0.03584,0.017408,0.177632,26.3185,18,345600
167,256,150,1,1,0.1544,0.161888,0.036864,0.017408,0.161888,26.3185,18,345600
168,256,150,1,1,0.152512,0.199968,0.03584,0.017408,0.199968,22.3605,18,345600
169,256,150,1,1,0.16256,0.208928,0.036864,0.016384,0.208928,22.3605,18,345600
170,256,150,1,1,0.172736,0.218048,0.034816,0.017408,0.218048,18,18,345600
171,256,150,1,1,0.18368,0.226528,0.03584,0.016384,0.226528,18,18,345600
172,256,150,1,1,0.157792,0.16784,0.03584,0.017408,0.16784,18,18,345600
173,256,150,1,1,0.146656,0.185312,0.03584,0.016384,0.185312,18,18,345600
174,256,150,1,1,0.17136,0.202336,0.03584,0.016384,0.202336,18,18,345600
175,256,150,1,1,0.136768,0.175296,0.036864,0.017408,0.175296,18,18,345600
176,256,150,1,1,0.10016,0.145536,0.034816,0.016384,0.145536,18,18,345600
177,256,150,1,1,0.173184,0.218592,0.036864,0.016384,0.218592,18,18,345600
178,256,150,1,1,0.157888,0.163136,0.034816,0.017408,0.163136,18,18,345600
179,256,150,1,1,0.1552,0.166016,0.036864,0.017408,0.166016,18,18,345600
180,256,150,1,1,0.148448,0.164864,0.034816,0.017408,0.164864,18,18,345600
181,256,150,1,1,0.184864,0.230496,0.037888,0.016384,0.230496,18,18,345600
182,256,150,1,1,0.254048,0.299424,0.034816,0.016384,0.299424,18,18,345600
183,256,150,1,1,0.343936,0.372672,0.036864,0.016384,0.372672,18,18,345600
184,256,150,1,1,0.113888,0.15904,0.03584,0.017408,0.15904,18,18,345600
185,256,150,1,1,0.1824,0.2288,0.037888,0.017408,0.2288,18,18,345600
186,256,150,1,1,0.157568,0.194816,0.03584,0.016384,0.194816,18,18,345600
187,256,150,1,1,0.186048,0.177824,0.03584,0.016384,0.186048,18,18,345600
188,256,150,1,1,0.57664,0.504416,0.03584,0.017408,0.57664,18,18,345600
189,256,150,1,1,0.073216,0.11328,0.037888,0.017408,0.11328,18,18,345600
190,256,150,1,1,0.182272,0.22816,0.034816,0.017408,0.22816,18,18,345600
191,256,150,1,1,0.146144,0.189184,0.034816,0.017408,0.189184,18,18,345600
192,256,150,1,1,0.14656,0.183648,0.03584,0.016384,0.183648,18,18,345600
193,256,150,1,1,0.16544,0.198432,0.034816,0.016384,0.198432,18,18,345600
194,256,150,1,1,0.189504,0.158144,0.034816,0.016384,0.189504,18,18,345600
195,256,150,1,1,0.133088,0.175104,0.034816,0.017408,0.175104,18,18,345600
196,256,150,1,1,0.083776,0.121696,0.03584,0.016384,0.121696,18,18,345600
197,256,150,1,1,0.16816,0.207392,0.036864,0.017408,0.207392,18,18,345600
198,256,150,1,1,0.13408,0.175712,0.033792,0.016384,0.175712,18,18,345600
199,256,150,1,1,0.177952,0.222304,0.034816,0.017408,0.222304,18,18,345600
200,256,150,1,1,0.147584,0.16496,0.034816,0.017408,0.16496,18,18,345600
201,256,150,1,1,0.142656,0.18592,0.03584,0.016384,0.18592,19.3042,18,345600
202,256,150,1,1,0.129056,0.154048,0.032768,0.016384,0.154048,19.3042,18,345600
203,256,150,1,1,0.077664,0.110272,0.031744,0.01536,0.110272,19.3042,18,345600
204,256,150,1,1,0.164832,0.180416,0.031744,0.017408,0.180416,19.3042,18,345600
205,256,150,1,1,0.144512,0.14976,0.031744,0.016384,0.14976,19.3042,18,345600
206,256,150,1,1,0.137696,0.11408,0.028672,0.016384,0.137696,19.3042,18,345600
207,256,150,1,1,0.16144,0.18832,0.029696,0.01536,0.18832,19.3042,18,345600
208,256,150,1,1,0.704192,0.73056,0.028672,0.016384,0.73056,19.396,18,345600
209,256,150,1,1,0.268128,0.231616,0.03072,0.01536,0.268128,19.4674,18,345600
210,256,150,1,1,0.107712,0.135648,0.029696,0.01536,0.135648,19.5611,18,345600
211,256,150,1,1,0.136576,0.156864,0.029696,0.016384,0.156864,19.6355,18,345600
212,256,150,1,1,0.145824,0.171008,0.028672,0.016384,0.171008,19.7112,18,345600
213,256,150,1,1,0.130336,0.14176,0.03072,0.016384,0.14176,19.7872,18,345600
214,256,150,1,1,0.134304,0.151648,0.028672,0.016384,0.151648,19.8238,18,345600
215,256,150,1,1,0.062336,0.082208,0.029696,0.01536,0.082208,19.8474,18,345600
216,256,150,1,1,0.142816,0.129376,0.028672,0.016384,0.142816,19.8893,18,345600
217,256,150,1,1,0.193088,0.123584,0.03072,0.01536,0.193088,19.948,18,345600
218,256,150,1,1,0.167872,0.114144,0.026624,0.016384,0.167872,20.0373,18,345600
219,256,150,1,1,0.153536,0.179456,0.028672,0.01536,0.179456,20.0765,18,345600
220,256,150,1,1,0.153248,0.119008,0.026624,0.017408,0.153248,20.1403,18,345600
221,256,150,1,1,0.118048,0.13904,0.031744,0.016384,0.13904,20.2323,18,345600
222,256,150,1,1,0.114496,0.139488,0.029696,0.016384,0.139488,20.2532,18,345600
223,256,150,1,1,0.101888,0.1288,0.029696,0.026624,0.1288,20.2886,18,345600
224,256,150,1,1,0.173056,0.2,0.027648,0.016384,0.2,20.3029,18,345600
225,256,150,1,1,0.139424,0.157248,0.031744,0.016384,0.157248,20.357,18,345600
226,256,150,1,1,0.128512,0.150624,0.028672,0.01536,0.150624,20.4406,18,345600
227,256,150,1,1,0.150912,0.128,0.028672,0.01536,0.150912,20.5145,18,345600
228,256,150,1,1,0.11888,0.139744,0.029696,0.017408,0.139744,20.5816,18,345600
229,256,150,1,1,0.864288,0.870208,0.031744,0.016384,0.870208,20.6471,18,345600
230,256,150,1,1,0.057856,0.081216,0.028672,0.01536,0.081216,20.7038,18,345600
231,256,150,1,1,0.15248,0.128096,0.029696,0.016384,0.15248,20.6866,18,345600
232,256,150,1,1,0.15312,0.132128,0.029696,0.016384,0.15312,20.716,18,345600
233,256,150,1,1,0.15168,0.180608,0.031744,0.01536,0.180608,20.7823,18,345600
234,256,150,1,1,0.1392,0.167232,0.028672,0.016384,0.167232,20.8401,18,345600
